tof,distance,polar,azimuthal,weight
3871.69995117,3.33475,2.24134,-0.453274,0.00928147
4098.80029297,3.44757,2.25246,-0.569187,0.00641683
3990.69995117,3.22672,2.32624,-0.336112,0.00702133
3873.5,3.38756,2.25163,-0.513683,0.290196
3972.80004883,3.21278,2.3133,-0.308935,0.000192623
3895.10009766,3.39124,2.23567,-0.509336,0.0016952
3871.5,3.25704,2.31751,-0.382691,0.000120521
3840.69995117,3.19886,2.33448,-0.284705,0.356064
3920.60009766,3.49963,2.25512,-0.613286,6.02517e-06
4072.5,3.26069,2.30816,-0.385829,0.0170866
4093.60009766,3.45729,2.2354,-0.569051,0.0307194
4076.0,3.34844,2.29253,-0.49023,1.52536e-09
4068.19995117,3.31515,2.28532,-0.449933,0.0306951
3899.80004883,3.3973,2.27221,-0.532259,6.27923e-10
4092.40014648,3.29062,2.29993,-0.424415,2.26277e-07
4097.60009766,3.28345,2.26167,-0.40065,0.000211171
4125.10009766,3.46085,2.24935,-0.579016,0.00703013
4102.60009766,3.44801,2.22283,-0.554422,7.53269e-05
3865.69995117,3.20758,2.28965,-0.292536,7.80786e-05
3982.10009766,3.20735,2.30641,-0.297088,4.4794e-05
4040.80004883,3.24239,2.3217,-0.361157,0.000812954
4108.39990234,3.44735,2.24506,-0.56543,3.13996e-05
3897.5,3.34224,2.28621,-0.48123,1.2255e-05
3917.90014648,3.43175,2.22645,-0.542138,1.69844e-12
3864.60009766,3.20706,2.33203,-0.300951,5.94907e-05
3884.69995117,3.29972,2.27338,-0.426585,0.000168418
3863.19995117,3.23967,2.31406,-0.355294,0.000777503
3964.60009766,3.19263,2.27716,-0.257083,3.60047e-05
3926.69995117,3.48853,2.21399,-0.583153,7.74438e-07
3852.60009766,3.18994,2.2945,-0.257896,2.88872e-06
3922.19995117,3.51733,2.20081,-0.597985,0.00154945
3878.80004883,3.29016,2.26789,-0.412159,0.0478458
4120.39990234,3.48572,2.25838,-0.603741,9.2248e-09
3878.5,3.29862,2.25006,-0.414718,7.41185e-05
3884.30004883,3.35055,2.28406,-0.489479,5.87741e-08
3920.19995117,3.51269,2.21595,-0.6032,0.0285831
4060.90014648,3.2592,2.3169,-0.385737,0.000615008
4085.0,3.28299,2.26972,-0.403562,4.80251e-10
3990.40014648,3.22298,2.32734,-0.32978,2.95642e-09
4026.19995117,3.30041,2.29728,-0.436029,0.000135685
3956.5,3.19415,2.27675,-0.26021,0.000602617
3849.5,3.20468,2.32415,-0.295359,0.0022929
4128.5,3.49855,2.219,-0.593917,4.2413e-07
4093.30004883,3.42491,2.23538,-0.540735,1.8694e-10
4088.60009766,3.30109,2.24945,-0.417517,0.00774764
3858.80004883,3.23302,2.29099,-0.338135,0.0126481
3952.60009766,3.19111,2.27757,-0.25395,6.36289e-11
3912.19995117,3.41967,2.22179,-0.528677,3.87709e-13
4085.5,3.43886,2.21755,-0.543516,1.94323e-11
4077.60009766,3.28821,2.26047,-0.406356,0.0631671
3855.30004883,3.20977,2.2808,-0.293404,2.61947e-11
3865.10009766,3.30609,2.30387,-0.445055,0.0013154
3888.90014648,3.3973,2.23427,-0.514464,0.021378
4076.30004883,3.28179,2.2542,-0.394929,0.184434
3920.69995117,3.50206,2.21824,-0.596249,8.4525e-05
4011.30004883,3.23967,2.31406,-0.355294,7.55776e-08
4092.10009766,3.44211,2.21684,-0.545963,0.0122772
3883.40014648,3.32872,2.25048,-0.45099,3.67792e-05
3876.5,3.24717,2.28717,-0.359331,0.00537871
3896.80004883,3.40276,2.25558,-0.53017,2.5914e-05
3863.40014648,3.27598,2.27152,-0.394902,5.19285e-08
3961.10009766,3.18821,2.31186,-0.258735,2.1909e-09
4118.30029297,3.49505,2.21976,-0.591577,3.74137e-05
4016.80004883,3.22414,2.27698,-0.317944,4.7523e-09
3895.90014648,3.4292,2.21968,-0.536129,0.063977
4000.19995117,3.24443,2.32111,-0.364255,0.00141006
3923.40014648,3.51626,2.23671,-0.617095,0.0211127
4111.5,3.42283,2.27356,-0.556653,7.0432e-09
3901.40014648,3.37275,2.25519,-0.500585,6.57023e-05
3919.69995117,3.50185,2.23269,-0.60388,1.40345e-10
3881.90014648,3.26913,2.27329,-0.386179,5.71977e-05
3870.30004883,3.27945,2.31121,-0.412814,2.3529e-08
3852.10009766,3.19905,2.30876,-0.28121,0.000594632
4102.0,3.27483,2.25594,-0.386346,8.38841e-14
3860.30004883,3.32826,2.28191,-0.463968,0.00365187
3875.5,3.29972,2.27338,-0.426585,1.97672e-15
3856.19995117,3.18821,2.31186,-0.258735,0.00067857
4079.40014648,3.40102,2.22598,-0.513576,0.0214854
3895.60009766,3.48442,2.23659,-0.592074,1.3603e-09
4100.89990234,3.27414,2.26403,-0.389154,7.73068e-05
3894.90014648,3.39057,2.25852,-0.519817,2.03673e-06
4101.30029297,3.4281,2.23465,-0.543231,5.90963e-05
3872.80004883,3.26243,2.29942,-0.385918,4.06973e-05
3881.80004883,3.39057,2.25091,-0.51628,0.00100755
3924.69995117,3.50602,2.2463,-0.614036,0.000199869
3988.80004883,3.21815,2.31177,-0.318396,2.05634e-05
3988.0,3.22158,2.30242,-0.322173,1.05032e-07
3874.40014648,3.39426,2.27297,-0.529645,5.0174e-05
3882.60009766,3.49548,2.24872,-0.606957,0.00221343
3845.60009766,3.30609,2.24823,-0.423096,0.0117427
3999.40014648,3.21815,2.28678,-0.311136,6.00537e-05
3959.40014648,3.19263,2.33635,-0.271596,2.38046e-07
4085.80004883,3.33139,2.24983,-0.453719,0.000439512
3891.10009766,3.34732,2.25368,-0.473212,0.000148114
3870.10009766,3.22298,2.32734,-0.32978,2.82263e-06
4082.60009766,3.37342,2.27821,-0.511125,6.25073e-05
3887.40014648,3.38226,2.27597,-0.519111,0.00558119
3853.19995117,3.19298,2.29366,-0.264244,1.87457e-09
3944.80004883,3.18962,2.27797,-0.250813,0.237784
4118.89990234,3.46757,2.22578,-0.572596,8.83621e-09
4089.10009766,3.33475,2.29615,-0.476335,0.00161623
3878.0,3.2542,2.30997,-0.376744,1.30016e-05
3892.19995117,3.43821,2.225,-0.547073,0.0369447
4091.80004883,3.45396,2.23615,-0.566614,0.0352413
3873.10009766,3.29794,2.25805,-0.417685,0.273371
3865.60009766,3.20421,2.31576,-0.293039,0.00168172
3865.10009766,3.37342,2.27821,-0.511125,0.0381336
3853.10009766,3.19298,2.31901,-0.270529,0.100777
4060.90014648,3.2689,2.2814,-0.389032,0.00213636
3863.69995117,3.21502,2.2794,-0.302651,0.0162906
4114.80029297,3.44866,2.26724,-0.576834,3.73551e-05
3949.90014648,3.19145,2.31945,-0.267289,0.00945811
4101.60009766,3.41229,2.26088,-0.541508,3.37178e-12
3887.69995117,3.40961,2.23145,-0.524631,0.715469
4083.80004883,3.26464,2.27445,-0.380329,0.000294737
4097.89990234,3.26243,2.27503,-0.377393,0.000962296
3867.30004883,3.2313,2.28324,-0.332557,0.000112815
4055.90014648,3.26441,2.28258,-0.383148,2.78679e-09
4072.10009766,3.34179,2.25502,-0.467809,0.489323
4096.89990234,3.47096,2.22503,-0.574995,4.26798e-09
3875.40014648,3.2417,2.27237,-0.345085,0.00129145
3903.90014648,3.40299,2.26314,-0.533794,0.00764006
3895.80004883,3.39426,2.27297,-0.529645,0.00479207
3855.10009766,3.21974,2.29461,-0.316619,0.501782
4107.0,3.31257,2.28599,-0.447103,3.54362e-05
3890.40014648,3.3654,2.23414,-0.482591,0.000771647
4112.30029297,3.43497,2.26299,-0.562997,3.49365e-05
4133.70019531,3.51247,2.23033,-0.610872,7.2019e-05
3900.30004883,3.3919,2.22804,-0.505928,0.00294944
3917.5,3.40409,2.22528,-0.516111,1.2451e-05
3864.10009766,3.22344,2.3019,-0.32528,0.00127232
3852.40014648,3.24579,2.31233,-0.36453,0.0495833
3849.80004883,3.20302,2.32463,-0.292139,1.49842e-09
4105.0,3.43821,2.2622,-0.565507,0.00276672
3845.10009766,3.20421,2.31576,-0.293039,0.0396298
3896.19995117,3.51669,2.24387,-0.621045,0.047411
4086.10009766,3.46193,2.26403,-0.586731,0.0396997
4020.69995117,3.24327,2.30471,-0.358702,0.00945648
4097.20019531,3.28582,2.26107,-0.403506,1.11751e-05
4090.10009766,3.40036,2.23357,-0.517017,8.42552e-07
4044.10009766,3.25207,2.26968,-0.35994,2.475e-05
3984.69995117,3.22114,2.32788,-0.326604,1.23133e-10
4098.10009766,3.44735,2.24506,-0.56543,0.0103847
4088.19995117,3.33746,2.29543,-0.47913,0.0136692
4098.10009766,3.42788,2.24961,-0.550504,0.00611824
4094.19995117,3.3156,2.29322,-0.453215,0.000227191
4030.0,3.26734,2.30631,-0.394846,0.000181527
3903.90014648,3.3908,2.24329,-0.512787,1.96424e-05
3877.60009766,3.30221,2.27275,-0.429423,0.000427872
4030.80004883,3.25489,2.31812,-0.379637,0.00289456
3862.19995117,3.19345,2.32745,-0.272689,3.75841e-09
3825.5,3.20255,2.29102,-0.283156,0.00070784
3976.80004883,3.20067,2.3083,-0.284398,0.000520138
3889.90014648,3.3973,2.27221,-0.532259,0.000395163
4089.30004883,3.3395,2.28692,-0.478464,0.000459217
3912.5,3.44757,2.23024,-0.558048,0.0270501
3911.60009766,3.49484,2.23425,-0.59918,1.75916e-11
3952.19995117,3.19041,2.32835,-0.266157,0.0683135
4025.90014648,3.32606,2.29045,-0.464516,0.357959
4100.39990234,3.30609,2.30387,-0.445055,7.32228e-09
3973.69995117,3.19656,2.32653,-0.279197,0.000539956
3896.19995117,3.3973,2.27221,-0.532259,0.066665
3886.19995117,3.2622,2.2913,-0.383036,2.76452e-09
3897.5,3.33905,2.25569,-0.465096,1.71763e-05
3963.60009766,3.19192,2.28562,-0.259063,7.52795e-05
4090.10009766,3.29972,2.28135,-0.42969,7.01663e-10
3892.30004883,3.40343,2.27069,-0.537462,0.0390687
3883.5,3.31492,2.27742,-0.446696,0.127034
3956.0,3.1957,2.33542,-0.278163,0.00631126
3925.69995117,3.50602,2.2463,-0.614036,0.000363996
4119.30029297,3.51733,2.20081,-0.597985,0.00973049
4103.39990234,3.32297,2.28328,-0.458377,2.5744e-11
4101.20019531,3.39382,2.26538,-0.526008,3.57143e-05
4063.90014648,3.35573,2.25164,-0.481262,5.68684e-10
4087.90014648,3.33408,2.28834,-0.472908,2.08247e-15
3977.40014648,3.22532,2.29308,-0.325879,0.0445046
4058.0,3.2783,2.27092,-0.397796,0.00275706
4086.80004883,3.41835,2.24435,-0.539307,0.0202166
3901.19995117,3.49157,2.24228,-0.600678,0.0833076
3862.69995117,3.24123,2.2806,-0.347667,0.00631651
3896.80004883,3.48507,2.21473,-0.580799,0.555148
4124.0,3.51312,2.20875,-0.599427,0.150522
4078.30004883,3.36716,2.272,-0.502227,0.00973328
3858.90014648,3.20805,2.28126,-0.29031,0.0167841
3929.40014648,3.51626,2.21519,-0.605503,2.04364e-05
3962.10009766,3.19192,2.28562,-0.259063,1.07482e-05
3896.5,3.3936,2.25019,-0.518869,6.70789e-12
3880.5,3.35685,2.23613,-0.474682,3.44029e-06
3873.30004883,3.26358,2.31566,-0.391808,3.64947e-13
3957.30004883,3.19274,2.31056,-0.268402,2.94486e-08
3879.19995117,3.29258,2.26728,-0.41501,0.000192916
3920.90014648,3.47479,2.21696,-0.573693,0.000179834
4115.30029297,3.50185,2.22547,-0.600043,0.000623939
4140.39990234,3.51376,2.20155,-0.595695,2.12681e-13
3856.69995117,3.24304,2.29649,-0.355986,0.000753408
4080.90014648,3.37568,2.26215,-0.5067,0.358621
3869.40014648,3.26913,2.2976,-0.394861,0.081962
3878.10009766,3.34777,2.28478,-0.486737,0.0564288
4073.40014648,3.35291,2.25232,-0.478586,0.0343645
4071.80004883,3.25066,2.31933,-0.373506,0.00448251
3958.40014648,3.19274,2.31056,-0.268402,4.89209e-05
3970.30004883,3.20538,2.27377,-0.281953,0.000695256
4081.0,3.3654,2.28811,-0.506636,1.06984e-08
4057.60009766,3.26464,2.27445,-0.380329,0.00626565
3879.5,3.32826,2.25834,-0.454171,4.02744e-09
3882.69995117,3.35291,2.25232,-0.478586,0.0668825
3865.0,3.24123,2.2806,-0.347667,3.37588e-08
3850.60009766,3.26464,2.29882,-0.388906,0.00247892
3892.60009766,3.39969,2.25632,-0.527593,0.130056
3896.5,3.44757,2.25246,-0.569187,0.00138221
4099.30029297,3.28651,2.30924,-0.421702,8.11192e-12
4094.10009766,3.42854,2.26454,-0.557954,0.029023
4089.10009766,3.27368,2.29636,-0.400785,0.00272889
3951.80004883,3.19145,2.31945,-0.267289,0.00128565
3860.19995117,3.19415,2.27675,-0.26021,2.57363e-05
3836.30004883,3.24927,2.2948,-0.365066,0.370521
3910.69995117,3.4513,2.2221,-0.556856,0.0170893
4054.0,3.33207,2.17841,-0.428338,0.206832
3884.5,3.30221,2.20856,-0.406826,6.92798e-05
3886.19995117,3.28179,2.1891,-0.374839,1.74282e-08
3886.30004883,3.36119,2.20344,-0.467978,8.95869e-11
3858.30004883,3.2495,2.23718,-0.347159,4.49644e-17
4087.80004883,3.40961,2.20851,-0.51467,4.93364e-10
4094.10009766,3.45794,2.19819,-0.551338,0.0184033
3859.0,3.2093,2.24707,-0.285108,8.59755e-07
4079.80004883,3.42283,2.21339,-0.527769,5.605e-06
3914.19995117,3.51669,2.18613,-0.590984,0.114101
3882.30004883,3.35403,2.22884,-0.46888,8.06391e-10
4090.80004883,3.26464,2.23354,-0.367264,0.00311568
4033.0,3.23053,2.25874,-0.322264,0.0147567
4071.40014648,3.41542,2.17661,-0.507397,5.51924e-12
3855.5,3.26289,2.24226,-0.366827,0.0249294
4059.5,3.37409,2.16977,-0.466833,0.0377336
3877.10009766,3.28277,2.22107,-0.387346,0.00021408
3853.69995117,3.2108,2.22982,-0.284241,0.063541
4085.80004883,3.33746,2.23268,-0.4529,0.00123195
4079.5,3.34292,2.23141,-0.458255,1.04835e-10
3919.69995117,3.50185,2.16694,-0.571983,0.00120485
4037.69995117,3.24927,2.22894,-0.344867,0.00706743
3890.0,3.30221,2.20856,-0.406826,0.000285638
3914.90014648,3.46128,2.16005,-0.5379,2.02374e-06
3829.19995117,3.20138,2.21537,-0.262754,0.00105673
3981.60009766,3.21681,2.25369,-0.299151,0.00507724
3907.0,3.47755,2.17912,-0.559057,0.0646276
3865.0,3.26358,2.19308,-0.352771,0.340784
3999.90014648,3.22913,2.23377,-0.315798,0.181897
3899.0,3.4642,2.16689,-0.54335,1.33664e-14
4084.69995117,3.27713,2.19011,-0.369357,2.2766e-05
3882.60009766,3.31887,2.23705,-0.433937,0.0218139
4083.40014648,3.25704,2.25207,-0.360582,0.179933
3889.30004883,3.45418,2.19139,-0.545727,0.000714077
3885.80004883,3.30725,2.20743,-0.412255,0.000139256
4070.0,3.33207,2.17841,-0.428338,0.000297351
3996.90014648,3.22532,2.23469,-0.309916,0.00691012
3900.30004883,3.45418,2.19139,-0.545727,2.62612e-08
4059.0,3.30747,2.1994,-0.409661,0.0367718
3911.90014648,3.48853,2.15484,-0.556456,0.0222075
4061.0,3.24239,2.19777,-0.324676,0.251613
3853.60009766,3.2592,2.19404,-0.347197,0.032599
3903.5,3.4324,2.15822,-0.513528,0.00256753
3902.80004883,3.49505,2.18306,-0.573917,0.0112878
4083.40014648,3.24787,2.24594,-0.346568,0.00107481
3913.69995117,3.46085,2.19002,-0.550494,0.00329736
3923.60009766,3.50559,2.1589,-0.571035,0.00187667
3861.60009766,3.19744,2.23306,-0.260302,2.72706e-05
3914.40014648,3.44735,2.18524,-0.537765,0.026584
3870.40014648,3.28064,2.20536,-0.379639,0.000329232
4073.60009766,3.41967,2.1607,-0.503891,0.00932198
4084.30004883,3.34292,2.23141,-0.458255,0.00105911
3908.69995117,3.44102,2.17147,-0.526758,0.00899519
4094.19995117,3.27807,2.21402,-0.379303,1.5921e-05
4082.30004883,3.3859,2.22158,-0.497515,0.000764601
4092.80004883,3.48853,2.15484,-0.556456,7.47297e-13
3986.5,3.21974,2.22768,-0.299036,0.00726819
4062.5,3.38182,2.18351,-0.480079,0.0634373
4068.0,3.3654,2.17154,-0.459248,1.30291e-05
4066.40014648,3.37997,2.22292,-0.492373,0.000149325
3874.0,3.27117,2.22377,-0.373341,0.0289185
3940.0,3.19345,2.21724,-0.247865,2.94887e-05
3873.40014648,3.35573,2.21252,-0.465665,0.00257856
4092.30004883,3.30609,2.2401,-0.420184,4.75222e-05
3853.30004883,3.22862,2.20087,-0.304686,0.00588318
4076.69995117,3.29062,2.19514,-0.388173,0.0146577
3887.0,3.40917,2.17788,-0.50249,0.000598763
4078.5,3.41652,2.16132,-0.501466,0.010225
3913.80004883,3.47479,2.15746,-0.54723,0.033502
3875.30004883,3.32561,2.19544,-0.42837,2.4953e-09
3859.10009766,3.23921,2.21481,-0.326066,1.61542e-05
4002.5,3.24239,2.25573,-0.340079,2.5852e-10
3863.90014648,3.20805,2.21381,-0.27458,3.13264e-05
3881.40014648,3.29373,2.18653,-0.38844,0.000360856
4052.60009766,3.26441,2.21716,-0.362491,1.75239e-08
4092.30004883,3.27807,2.22216,-0.381763,2.43242e-05
3973.19995117,3.20876,2.26433,-0.285999,0.000470575
4093.19995117,3.2451,2.22166,-0.336868,3.97157e-10
3849.5,3.20468,2.25678,-0.277947,0.945059
4004.5,3.23767,2.20697,-0.321077,0.138434
4104.39990234,3.46801,2.19609,-0.558481,8.55749e-06
3957.69995117,3.22228,2.25231,-0.308155,0.0648912
4088.60009766,3.23837,2.19867,-0.318991,7.94876e-11
3845.5,3.19656,2.25886,-0.262642,0.330862
3879.80004883,3.27255,2.24823,-0.380773,0.00033811
3886.19995117,3.31047,2.23089,-0.42297,0.00108499
4086.10009766,3.33071,2.21017,-0.439104,2.3675e-05
3879.69995117,3.30221,2.20856,-0.406826,3.10334e-05
4063.5,3.37635,2.17696,-0.472172,1.86502e-09
3937.5,3.20046,2.2073,-0.258057,0.109223
4108.20019531,3.50185,2.1743,-0.575235,0.249126
4100.39990234,3.48098,2.17844,-0.561388,0.0159947
3905.30004883,3.4292,2.212,-0.532711,0.000954641
3889.80004883,3.35856,2.18839,-0.459709,0.00898498
4090.19995117,3.25277,2.19546,-0.338793,0.00196549
3870.0,3.2811,2.23786,-0.389599,0.000217143
4079.19995117,3.42173,2.17534,-0.512277,3.44033e-05
4108.30029297,3.49505,2.18306,-0.573917,1.37997e-08
3857.90014648,3.30041,2.23326,-0.411953,0.000457302
3889.90014648,3.43777,2.17212,-0.524361,0.0200699
3920.5,3.48917,2.19923,-0.575903,0.00249232
3909.80004883,3.41339,2.16194,-0.499034,8.70951e-05
3867.60009766,3.19145,2.22609,-0.246533,4.57347e-05
3890.5,3.30109,2.24129,-0.414635,1.64089e-05
3855.10009766,3.24717,2.22118,-0.339739,0.00084492
4070.30004883,3.31819,2.18917,-0.417776,0.0410813
3894.0,3.32606,2.18748,-0.425719,1.54295e-05
4090.80004883,3.34844,2.23013,-0.463581,1.98427e-05
4083.5,3.28064,2.20536,-0.379639,7.01919e-05
3873.40014648,3.22414,2.25185,-0.311145,9.13856e-06
4083.90014648,3.29502,2.20215,-0.396108,0.000342014
3914.40014648,3.50559,2.1589,-0.571035,0.0249553
3886.10009766,3.33633,2.19313,-0.43892,0.048733
4078.30004883,3.24304,2.23042,-0.336207,0.0281018
3884.90014648,3.3654,2.22623,-0.479392,0.0157277
4084.90014648,3.30495,2.22405,-0.4148,2.44895e-10
3996.10009766,3.23921,2.23968,-0.332616,6.10512e-06
4062.80004883,3.2372,2.21528,-0.323189,4.43274e-07
4088.40014648,3.26,2.21819,-0.356839,0.00323398
3939.19995117,3.19886,2.20767,-0.255102,1.70435e-07
3880.69995117,3.3208,2.18861,-0.42043,0.00175994
3883.80004883,3.30861,2.23949,-0.422948,6.14251e-12
4117.10009766,3.49855,2.16025,-0.566487,0.000205752
3876.10009766,3.22344,2.23514,-0.306966,0.000291375
4070.90014648,3.33678,2.22478,-0.450038,0.000241883
4082.69995117,3.46085,2.16755,-0.540999,1.4953e-11
3865.5,3.27117,2.21561,-0.370925,0.239367
3930.80004883,3.51021,2.19489,-0.589789,1.87009e-05
4049.80004883,3.23107,2.22497,-0.316614,0.0018714
4052.80004883,3.23371,2.24945,-0.326008,0.0412942
3921.69995117,3.46866,2.15128,-0.539495,6.98802e-10
4077.90014648,3.44211,2.15635,-0.520687,0.0132813
3900.69995117,3.3973,2.1727,-0.489671,3.91729e-07
3870.90014648,3.26069,2.24279,-0.363952,0.00201989
4069.69995117,3.4324,2.15822,-0.513528,0.0636606
3967.5,3.20977,2.25548,-0.287067,0.0120056
3840.19995117,3.21432,2.23737,-0.292136,0.000193876
4111.80029297,3.47755,2.17169,-0.555854,4.82222e-06
4075.80004883,3.40917,2.17788,-0.50249,0.00307694
3870.10009766,3.27117,2.22377,-0.373341,0.000709454
4086.0,3.44472,2.20098,-0.541715,0.345855
3872.60009766,3.30979,2.21487,-0.417598,0.186103
3871.80004883,3.27598,2.20641,-0.374101,6.68992e-05
3862.90014648,3.30861,2.18335,-0.404564,0.0983354
3987.40014648,3.21502,2.21219,-0.286327,0.0221281
3885.10009766,3.35685,2.17329,-0.451606,0.017772
3864.19995117,3.23441,2.19956,-0.313285,0.00265686
4088.0,3.31303,2.23029,-0.425708,0.00022644
4022.60009766,3.25207,2.2449,-0.352387,0.0530706
3880.19995117,3.28179,2.24597,-0.392167,0.0441896
3898.0,3.45087,2.19208,-0.543332,0.0704707
3840.80004883,3.27117,2.22377,-0.373341,0.000929792
4117.80029297,3.51376,2.19416,-0.592079,0.00336955
4088.80004883,3.38226,2.21452,-0.491907,7.27641e-06
3865.80004883,3.25138,2.22019,-0.345462,2.24654e-09
3921.80004883,3.51376,2.14288,-0.569174,0.000650544
3879.40014648,3.3241,2.18008,-0.420469,0.00578463
4100.60009766,3.44801,2.16263,-0.528464,4.97403e-06
3849.0,3.20468,2.25678,-0.277947,3.12563e-05
3886.10009766,3.31628,2.23767,-0.4312,0.000314662
4021.30004883,3.23638,2.25725,-0.331199,0.000153378
3949.60009766,3.20208,2.26606,-0.273732,0.0887154
3995.10009766,3.2495,2.23718,-0.347159,0.0148413
3902.69995117,3.37298,2.20871,-0.481217,2.22705e-05
4033.10009766,3.31257,2.2223,-0.422992,4.95397e-05
4099.30029297,3.42469,2.18231,-0.517748,1.29394e-05
4055.19995117,3.35968,2.17271,-0.454159,0.0500221
3848.40014648,3.27186,2.19928,-0.36618,2.42895e-05
4081.19995117,3.26,2.21819,-0.356839,9.04524e-09
3876.10009766,3.28514,2.21241,-0.387626,0.000283794
4101.0,3.28582,2.23672,-0.395227,1.46877e-09
3925.60009766,3.492,2.15418,-0.558746,0.000345183
4084.80004883,3.48228,2.14872,-0.548743,0.260915
4094.69995117,3.26023,2.2346,-0.361551,0.000158838
3867.30004883,3.26441,2.22535,-0.364863,1.04005e-08
3897.80004883,3.37885,2.18413,-0.477556,4.18986e-09
3896.69995117,3.42151,2.18296,-0.515309,0.0273799
3873.5,3.23053,2.20044,-0.307557,0.000146399
3869.0,3.4281,2.17405,-0.517131,1.08501
4002.69995117,3.2451,2.22166,-0.336868,0.00105364
3885.19995117,3.39797,2.21888,-0.507714,0.00052061
4075.69995117,3.38779,2.18227,-0.485106,0.000420938
3868.30004883,3.27186,2.24008,-0.378265,0.0318531
4086.30004883,3.42788,2.18925,-0.523262,0.00026808
3885.69995117,3.39664,2.19581,-0.498543,0.00295582
4082.40014648,3.27876,2.19775,-0.374472,0.00452628
4066.80004883,3.38182,2.18351,-0.480079,0.035635
