tof,distance,polar,azimuthal,weight
3889.30004883,3.41339,2.27591,-0.548951,7.97926e-10
3929.90014648,3.51247,2.22315,-0.607015,0.000834386
4113.30029297,3.45729,2.24277,-0.572789,0.0763553
4088.69995117,3.3334,2.27269,-0.466191,0.0198521
3972.80004883,3.19263,2.33635,-0.271596,0.000272096
4117.5,3.46398,2.24123,-0.577656,0.000334657
4091.30004883,3.39057,2.25852,-0.519817,1.20085e-11
4065.5,3.28414,2.3099,-0.418747,1.1088e-07
4128.0,3.48507,2.21473,-0.580799,8.3185e-06
3981.10009766,3.19768,2.29236,-0.273725,0.00124145
4058.90014648,3.26358,2.25876,-0.371906,0.0541893
3995.69995117,3.22367,2.3102,-0.327798,0.0106641
4053.0,3.44801,2.22283,-0.554422,7.6771e-07
4104.0,3.48163,2.21547,-0.578437,0.0387483
4094.0,3.33611,2.26419,-0.465639,0.3534
3907.60009766,3.48853,2.25032,-0.602198,0.166616
4094.80004883,3.42283,2.22109,-0.531168,0.00129299
3854.10009766,3.21103,2.3138,-0.305768,0.0607802
3993.90014648,3.23246,2.26669,-0.327617,5.2824e-08
3852.60009766,3.20372,2.33303,-0.294472,0.000243959
4103.70019531,3.39382,2.24258,-0.515365,9.97888e-06
3858.19995117,3.35685,2.29033,-0.49847,0.000442852
3861.60009766,3.27713,2.25536,-0.389213,3.95448e-10
3867.90014648,3.28299,2.29385,-0.412546,0.000795938
3993.80004883,3.22158,2.30242,-0.322173,0.000529437
3920.10009766,3.51733,2.20081,-0.597985,2.77855e-10
3859.10009766,3.23568,2.3152,-0.349101,3.99367e-05
3905.40014648,3.45859,2.21325,-0.558093,0.0051044
4031.0,3.25138,2.28604,-0.365327,0.000150889
4132.20019531,3.51604,2.22237,-0.609324,0.00814534
3957.10009766,3.19815,2.28393,-0.271627,3.01175e-10
3857.0,3.19975,2.32559,-0.28568,0.0397983
3881.60009766,3.28582,2.30123,-0.418563,6.07342e-05
4106.5,3.3908,2.26613,-0.523398,0.0568706
3861.60009766,3.24579,2.2713,-0.351046,5.48824e-05
4090.80004883,3.31819,2.25305,-0.440003,0.00955444
4094.80004883,3.38779,2.244,-0.510201,1.29051e-10
3958.60009766,3.18962,2.27797,-0.250813,2.37196e-16
3878.30004883,3.32297,2.25965,-0.448664,0.124634
3892.5,3.37275,2.25519,-0.500585,0.00184647
3899.0,3.33883,2.27132,-0.471692,1.38004e-05
3858.30004883,3.20876,2.33153,-0.304181,0.0342478
3877.69995117,3.2714,2.29698,-0.397827,0.0705474
4118.30029297,3.45729,2.2354,-0.569051,0.00028672
4002.60009766,3.22862,2.32569,-0.339267,0.00157814
3854.19995117,3.28414,2.3099,-0.418747,0.0284828
3858.30004883,3.21974,2.29461,-0.316619,0.0305627
3924.40014648,3.48572,2.20744,-0.577124,0.000226124
4087.30004883,3.41207,2.25336,-0.537853,7.04362e-07
4084.60009766,3.27368,2.27211,-0.392001,0.0644104
3838.10009766,3.20255,2.29102,-0.283156,4.45635e-12
4078.30004883,3.29502,2.26666,-0.417855,0.0195056
3990.5,3.22792,2.31742,-0.336631,0.00657585
3888.90014648,3.33139,2.24983,-0.453719,0.000103021
3906.90014648,3.42283,2.22109,-0.531168,0.015168
3919.30004883,3.51021,2.20229,-0.593399,0.0262619
3862.30004883,3.25635,2.30937,-0.37978,0.101818
3858.40014648,3.24443,2.26362,-0.345504,0.0168088
4004.90014648,3.23767,2.27342,-0.339097,6.18474e-15
3959.0,3.19121,2.30254,-0.263113,0.010236
4046.0,3.26243,2.29942,-0.385918,0.00172547
4106.60009766,3.36761,2.27968,-0.505762,0.0209509
3848.19995117,3.2093,2.28918,-0.295651,1.50347
4069.69995117,3.27945,2.31121,-0.412814,0.0712549
3899.80004883,3.40895,2.2541,-0.5353,0.25583
3981.5,3.20876,2.33153,-0.304181,0.040868
4100.10009766,3.41967,2.27435,-0.554094,1.40365e-08
4081.69995117,3.27414,2.26403,-0.389154,0.0025791
4088.19995117,3.27368,2.29636,-0.400785,8.64067e-08
3955.40014648,3.19121,2.30254,-0.263113,0.00109355
3903.19995117,3.48853,2.21399,-0.583153,0.00862528
3849.10009766,3.3919,2.22804,-0.505928,1.77211e-08
4099.20019531,3.26959,2.26518,-0.383365,3.35482e-08
3910.0,3.45065,2.2443,-0.567891,2.32125e-07
3868.69995117,3.25138,2.29422,-0.368078,0.000289747
4100.60009766,3.45461,2.22137,-0.559283,0.109318
4092.90014648,3.30861,2.24762,-0.425874,0.0609681
4120.89990234,3.43563,2.27041,-0.566808,1.10375e-09
4074.60009766,3.2651,2.26633,-0.377549,0.00129346
3858.40014648,3.22414,2.3185,-0.330355,0.425824
3875.69995117,3.28064,2.27032,-0.400683,0.0199168
4119.70019531,3.49963,2.2045,-0.586467,0.00433799
4013.69995117,3.23568,2.27394,-0.336094,0.159323
4021.69995117,3.25374,2.30181,-0.373894,0.130744
3898.69995117,3.41967,2.27435,-0.554094,0.0132857
4092.5,3.30861,2.30318,-0.447939,0.0157432
3914.69995117,3.43777,2.23246,-0.550673,8.379e-05
4081.0,3.28821,2.30058,-0.421493,0.00345945
4078.40014648,3.2689,2.2814,-0.389032,0.0255978
4092.60009766,3.3654,2.23414,-0.482591,0.000233078
3855.10009766,3.25277,2.31873,-0.376575,0.027944
4116.5,3.51021,2.20229,-0.593399,0.178598
3879.90014648,3.28993,2.28392,-0.418203,0.236153
3999.90014648,3.23898,2.29761,-0.349898,2.38187e-07
4104.70019531,3.32034,2.2603,-0.4459,1.31924e-05
4115.70019531,3.46085,2.24935,-0.579016,0.0985363
3965.30004883,3.19905,2.30876,-0.28121,0.00679538
3980.80004883,3.20977,2.2808,-0.293404,0.0429157
3967.30004883,3.195,2.28479,-0.265356,0.000294983
3868.19995117,3.20231,2.30784,-0.287579,0.0304854
3883.90014648,3.36716,2.24889,-0.49189,0.0663834
3867.30004883,3.28277,2.28581,-0.40951,1.35135e-09
3978.80004883,3.20397,2.29897,-0.288505,0.00478736
4114.10009766,3.4408,2.23916,-0.556791,0.000714044
3883.40014648,3.29062,2.25987,-0.409199,7.99672e-06
3911.5,3.44801,2.25985,-0.572988,0.171889
3865.5,3.22344,2.2936,-0.322799,0.0401437
4043.40014648,3.30472,2.2721,-0.432253,4.42291e-07
4100.30029297,3.41652,2.22249,-0.526178,0.000413677
4102.10009766,3.36428,2.27272,-0.499545,0.00093758
3852.0,3.20735,2.29803,-0.294795,0.264454
3902.5,3.50892,2.22392,-0.604698,0.107908
3847.80004883,3.31819,2.25305,-0.440003,0.705348
3844.5,3.32538,2.27473,-0.457882,0.00380134
4095.90014648,3.33678,2.28763,-0.47569,5.69485e-14
3878.69995117,3.28345,2.26167,-0.40065,0.00187992
3859.90014648,3.20067,2.29989,-0.282191,1.67019e-05
3844.5,3.31303,2.2939,-0.45037,0.0156788
3883.0,3.3395,2.24787,-0.461862,3.60402e-05
3892.90014648,3.34157,2.26283,-0.471099,0.0124659
3878.10009766,3.32297,2.25965,-0.448664,2.55629e-09
4105.60009766,3.42151,2.24362,-0.541828,0.0447863
3856.30004883,3.21325,2.27987,-0.299574,0.00317273
4105.39990234,3.45196,2.21469,-0.553263,0.0396857
4080.69995117,3.27598,2.27152,-0.394902,1.53149e-08
4114.20019531,3.45087,2.25169,-0.571656,7.19477e-06
3950.40014648,3.1957,2.27634,-0.263332,0.0829642
3898.80004883,3.38293,2.2836,-0.522749,0.0303151
3860.69995117,3.23522,2.2822,-0.33862,0.00258743
3838.90014648,3.27345,2.2802,-0.394888,6.17938e-06
3901.60009766,3.46529,2.2118,-0.562894,0.15538
3884.80004883,3.27598,2.29574,-0.403737,1.32408e-10
4099.39990234,3.39686,2.26464,-0.528611,5.67298e-05
3872.69995117,3.28064,2.27032,-0.400683,0.205933
4145.30029297,3.49135,2.23503,-0.596819,0.000348218
3867.0,3.26959,2.30569,-0.397837,0.118424
4060.5,3.32034,2.28396,-0.455571,0.00200352
3905.60009766,3.36253,2.2348,-0.479962,0.0197921
3900.5,3.46735,2.23312,-0.576316,9.64597e-06
4109.5,3.47074,2.23236,-0.578722,0.0128557
4075.19995117,3.32561,2.259,-0.451421,0.00348034
3896.0,3.37275,2.25519,-0.500585,1.69078e-05
3892.80004883,3.3889,2.28208,-0.528055,0.000463646
4014.5,3.23441,2.26619,-0.330614,5.89273e-05
4108.5,3.46801,2.21843,-0.568919,0.000148782
4072.80004883,3.32804,2.27406,-0.460659,3.43168e-10
4083.69995117,3.26243,2.27503,-0.377393,4.30104e-06
3861.60009766,3.23302,2.29099,-0.338135,0.00022049
3885.10009766,3.30041,2.25743,-0.420499,0.0853982
4035.80004883,3.29502,2.26666,-0.417855,0.000482937
3846.19995117,3.22298,2.26915,-0.312542,0.196731
3878.30004883,3.2811,2.26226,-0.397786,7.15181e-06
4122.5,3.50559,2.23911,-0.610105,0.0286997
3868.60009766,3.25704,2.26041,-0.363164,0.0677428
4103.60009766,3.47435,2.24622,-0.588722,0.0301919
3865.5,3.29748,2.26603,-0.420692,0.330052
3876.80004883,3.37275,2.25519,-0.500585,5.90015e-07
3984.80004883,3.22983,2.31687,-0.339759,0.0333195
3856.0,3.24649,2.32052,-0.367346,0.465816
4083.60009766,3.27575,2.28767,-0.40075,0.0169473
3857.5,3.20231,2.29943,-0.285351,2.621e-06
3891.0,3.37275,2.25519,-0.500585,2.36709
3878.5,3.36694,2.2643,-0.498738,2.08174e-12
4085.90014648,3.28582,2.30123,-0.418563,0.0159921
4078.90014648,3.30609,2.24823,-0.423096,0.000801586
3859.10009766,3.20302,2.32463,-0.292139,0.0239106
4134.60009766,3.50602,2.21025,-0.594814,3.75048e-06
3888.80004883,3.33363,2.25702,-0.459648,0.128749
3833.30004883,3.19263,2.33635,-0.271596,0.029611
3910.90014648,3.4408,2.23916,-0.556791,7.40435e-11
3839.40014648,3.19609,2.2928,-0.27057,1.76915e-09
3838.10009766,3.23522,2.30695,-0.346423,0.000847328
4072.30004883,3.27945,2.31121,-0.412814,0.0129348
3892.60009766,3.47435,2.22428,-0.577386,2.76936e-09
4096.60009766,3.33363,2.25702,-0.459648,0.0427811
3879.40014648,3.2889,2.25244,-0.403451,0.0130276
4102.80029297,3.27345,2.28828,-0.397816,6.27884e-05
4097.60009766,3.31628,2.24576,-0.434168,1.28335e-08
4081.10009766,3.25565,2.29306,-0.374083,0.00382569
3879.90014648,3.29373,2.25126,-0.409098,6.5127e-06
3888.40014648,3.36828,2.23347,-0.485213,0.00107273
3880.10009766,3.2542,2.30997,-0.376744,0.016294
4101.0,3.27713,2.25536,-0.389213,0.00540656
4063.19995117,3.36428,2.24958,-0.489244,0.34925
3862.69995117,3.24304,2.29649,-0.355986,0.000440551
4112.30029297,3.46757,2.22578,-0.572596,0.00430992
3901.19995117,3.45065,2.23691,-0.564169,0.282597
3867.30004883,3.26023,2.2756,-0.374451,0.000928879
3859.90014648,3.20255,2.29102,-0.283156,0.0979097
3852.80004883,3.22862,2.26769,-0.321605,1.21332
3848.19995117,3.24373,2.31291,-0.361458,0.000668167
3881.40014648,3.28775,2.29257,-0.418381,0.00089801
4132.5,3.49505,2.21976,-0.591577,6.55987e-06
3852.5,3.19815,2.28393,-0.271627,0.0119595
4093.80004883,3.345,2.24655,-0.467254,1.70146e-11
4079.60009766,3.38226,2.27597,-0.519111,0.0837267
4043.19995117,3.23697,2.28992,-0.344225,4.16493e-05
3904.19995117,3.44211,2.26883,-0.571837,2.35946e-14
3992.90014648,3.22862,2.32569,-0.339267,0.00416532
3867.90014648,3.22672,2.32624,-0.336112,2.29488e-05
3956.80004883,3.18962,2.33725,-0.265006,0.0278982
3871.60009766,3.34567,2.23875,-0.464035,0.00222954
3929.30004883,3.51021,2.25266,-0.620361,1.91267e-09
3860.69995117,3.23767,2.31463,-0.352201,0.000300616
3997.40014648,3.22792,2.31742,-0.336631,0.000428783
4089.40014648,3.33071,2.27338,-0.463429,0.000777969
4061.60009766,3.25805,2.27617,-0.371502,0.255659
3885.10009766,3.33071,2.27338,-0.463429,0.0207765
3922.0,3.48917,2.25757,-0.606139,0.00279754
3891.90014648,3.34777,2.28478,-0.486737,0.000154153
3862.69995117,3.27414,2.26403,-0.389154,1.47204
3886.30004883,3.37342,2.23982,-0.493776,0.000883082
4104.10009766,3.45794,2.25749,-0.580397,0.00679427
3853.30004883,3.35901,2.28188,-0.497656,7.58112e-05
3879.19995117,3.29862,2.25006,-0.414718,0.000923128
3919.30004883,3.48228,2.25919,-0.601335,0.0700266
3903.10009766,3.40718,2.27746,-0.543776,0.063598
4103.60009766,3.44801,2.22283,-0.554422,3.33485e-05
3864.0,3.34455,2.27772,-0.480553,1.65718e-07
4117.80029297,3.47414,2.23892,-0.5849,0.206598
3870.10009766,3.2913,2.30792,-0.427587,0.0153961
3867.60009766,3.28414,2.3099,-0.418747,0.0747004
4092.60009766,3.29304,2.29927,-0.42733,0.000793924
3861.69995117,3.22792,2.31742,-0.336631,0.0185439
4112.5,3.51312,2.20875,-0.599427,5.85605e-11
3917.30004883,3.4281,2.25708,-0.554207,3.00125e-05
4084.80004883,3.28993,2.28392,-0.418203,0.00780153
3887.10009766,3.32297,2.28328,-0.458377,0.00103243
3872.80004883,3.3793,2.27672,-0.516457,0.10742
4009.5,3.2417,2.27237,-0.345085,0.00279592
3856.30004883,3.23302,2.29099,-0.338135,0.0086977
3875.0,3.32561,2.28259,-0.461177,0.0419094
3852.60009766,3.19041,2.28603,-0.255908,0.00106677
3915.5,3.49157,2.22051,-0.58923,1.19699e-09
4059.10009766,3.40651,2.23216,-0.5221,3.92967e-08
4022.69995117,3.23522,2.30695,-0.346423,0.0125312
3874.5,3.32012,2.26819,-0.44908,0.173896
3910.40014648,3.47755,2.23084,-0.583513,0.0161822
3847.30004883,3.23107,2.29979,-0.337642,9.26692e-12
3871.30004883,3.28064,2.27032,-0.400683,0.0150354
3918.10009766,3.46735,2.23312,-0.576316,0.133102
4082.30004883,3.39493,2.22736,-0.508485,1.71492e-11
3895.80004883,3.34018,2.29471,-0.481917,0.000222904
3899.19995117,3.39797,2.22667,-0.511034,0.000202431
4094.40014648,3.35336,2.28333,-0.492213,0.000716594
4116.39990234,3.29995,2.28932,-0.432838,0.0323869
4108.30029297,3.44429,2.23098,-0.555597,0.000495909
4081.90014648,3.32342,2.25177,-0.445511,1.45712e-07
4094.10009766,3.32561,2.28259,-0.461177,0.000806441
4025.80004883,3.25351,2.29364,-0.371084,0.00988883
3993.0,3.21861,2.32009,-0.320889,2.65272e-14
3855.60009766,3.26959,2.26518,-0.383365,0.0446039
3867.60009766,3.24927,2.2948,-0.365066,0.000255392
4099.89990234,3.50666,2.25348,-0.618011,0.00108634
3985.60009766,3.20255,2.31624,-0.289842,2.28215e-05
3830.5,3.21255,2.30495,-0.306542,0.0414
3866.80004883,3.32342,2.29114,-0.461703,1.98339e-07
4135.0,3.51733,2.25102,-0.625039,9.37654e-10
4099.80029297,3.40961,2.26917,-0.542633,0.0305816
3890.69995117,3.28582,2.26107,-0.403506,9.69314e-05
3844.40014648,3.18994,2.2945,-0.257896,0.000367511
4095.60009766,3.36984,2.2559,-0.497942,4.51979e-05
3973.30004883,3.18962,2.33725,-0.265006,3.39361e-10
3856.0,3.19111,2.3368,-0.268304,0.0488877
3882.10009766,3.32872,2.25048,-0.45099,7.50247e-09
4085.30004883,3.41586,2.23003,-0.52967,0.0283183
4115.60009766,3.43755,2.24735,-0.558002,2.04672e-06
3890.80004883,3.35834,2.26643,-0.490705,5.24905e-05
4083.69995117,3.38159,2.2607,-0.51197,0.000410946
4094.90014648,3.41273,2.23074,-0.527154,0.0033263
3890.19995117,3.33475,2.24134,-0.453274,0.0221429
3860.60009766,3.25635,2.30937,-0.37978,0.0304093
3887.60009766,3.41901,2.26686,-0.55033,0.000125082
3858.90014648,3.40299,2.24044,-0.523055,0.224695
4111.10009766,3.4408,2.23916,-0.556791,0.041329
3889.30004883,3.4642,2.22653,-0.57019,0.034411
3897.40014648,3.31303,2.2939,-0.45037,0.0253634
4091.30004883,3.42854,2.22717,-0.539659,0.00524105
4013.60009766,3.2889,2.25244,-0.403451,0.0705177
4120.30029297,3.50206,2.2399,-0.60776,0.0189546
3840.80004883,3.21432,2.30445,-0.309681,0.000140056
3974.5,3.20046,2.334,-0.287967,0.00111734
4092.69995117,3.28277,2.28581,-0.40951,5.52922e-05
3892.10009766,3.34777,2.28478,-0.486737,1.81291e-05
4093.5,3.28041,2.27838,-0.403619,0.0759066
3878.19995117,3.26069,2.30816,-0.385829,0.0193425
4092.60009766,3.33207,2.29687,-0.473531,0.0433025
4103.20019531,3.30793,2.29526,-0.444657,1.11264e-05
3913.19995117,3.42283,2.22109,-0.531168,1.61335e-05
3969.69995117,3.20589,2.31528,-0.296231,0.0969463
3869.5,3.31234,2.27016,-0.4407,0.169021
3847.10009766,3.19429,2.30167,-0.269495,0.0224068
4113.20019531,3.42469,2.24288,-0.544341,2.35344e-06
3874.60009766,3.30495,2.288,-0.438567,0.00607118
3933.5,3.50892,2.22392,-0.604698,0.00437495
3885.80004883,3.34567,2.29326,-0.487467,1.74741e-09
3971.0,3.19415,2.33589,-0.274883,0.00913249
3899.10009766,3.37997,2.23077,-0.495628,0.029049
3994.60009766,3.22862,2.32569,-0.339267,5.37451e-05
4112.30029297,3.48228,2.20817,-0.574771,0.00254643
3905.80004883,3.49135,2.23503,-0.596819,0.000171746
3881.80004883,3.30861,2.30318,-0.447939,0.00606757
3891.60009766,3.3919,2.28131,-0.530695,0.273138
3844.30004883,3.20397,2.29897,-0.288505,4.93168e-09
3908.80004883,3.4324,2.2712,-0.564282,0.116116
4100.70019531,3.33139,2.28905,-0.470119,0.000126061
4100.80029297,3.31751,2.27675,-0.449504,1.7563e-15
3956.0,3.19609,2.3181,-0.27699,0.0948195
4118.0,3.50185,2.22547,-0.600043,0.000776405
3843.0,3.20091,2.31671,-0.286638,2.1562e-10
4087.69995117,3.36406,2.26501,-0.496068,0.0288472
4098.89990234,3.28514,2.27715,-0.409404,2.21461e-05
4063.40014648,3.2622,2.2913,-0.383036,1.14196
4093.0,3.3029,2.29661,-0.438913,0.00431902
4095.60009766,3.30221,2.27275,-0.429423,1.2873e-06
3858.19995117,3.20372,2.33303,-0.294472,1.37679e-05
3908.90014648,3.47096,2.24701,-0.586307,0.00490069
3826.30004883,3.20758,2.31479,-0.299416,0.130278
3981.0,3.20589,2.31528,-0.296231,5.54829e-06
3881.60009766,3.3654,2.28811,-0.506636,8.44988e-16
4009.80004883,3.25489,2.26095,-0.360237,0.000999913
4082.60009766,3.27368,2.27211,-0.392001,0.247556
3870.0,3.50666,2.25348,-0.618011,0.0318097
3895.10009766,3.35968,2.28959,-0.5012,0.000259503
3884.30004883,3.37702,2.28511,-0.517411,0.0018215
3996.5,3.22532,2.29308,-0.325879,0.0032502
4110.5,3.45729,2.24277,-0.572789,4.03692e-05
3965.69995117,3.19121,2.30254,-0.263113,0.0012861
3851.10009766,3.30495,2.26415,-0.42916,0.141386
4077.19995117,3.35336,2.24456,-0.475288,0.660436
3875.90014648,3.29748,2.28998,-0.429961,0.470696
3911.40014648,3.4513,2.25907,-0.575465,0.0171491
4118.70019531,3.4812,2.24465,-0.593527,0.0117638
3961.5,3.18891,2.32879,-0.262883,0.000380881
4095.80004883,3.37635,2.27747,-0.513795,0.0435431
4100.89990234,3.40299,2.24044,-0.523055,3.89425e-08
3866.30004883,3.22532,2.30138,-0.32838,0.0210449
4028.40014648,3.25851,2.30876,-0.382808,2.40623e-13
4066.5,3.26138,2.25931,-0.368999,6.35114e-10
3845.40014648,3.23837,2.32286,-0.354939,8.57638e-06
3922.69995117,3.4575,2.25013,-0.576571,1.36871e-05
3867.19995117,3.28041,2.28643,-0.406597,0.69221
3901.19995117,3.4324,2.21897,-0.538598,0.0111203
4001.80004883,3.23053,2.26719,-0.324614,8.41987e-06
4119.10009766,3.3241,2.299,-0.465073,5.18969e-05
3973.30004883,3.21395,2.27151,-0.29732,0.000277404
3876.60009766,3.26688,2.29821,-0.391887,4.35874e-06
4022.40014648,3.24717,2.28717,-0.359331,0.0154817
3885.0,3.28179,2.2542,-0.394929,0.000151267
4078.69995117,3.35834,2.26643,-0.490705,2.44642e-06
3867.80004883,3.37275,2.26287,-0.504054,0.104951
4058.69995117,3.27713,2.31185,-0.409837,0.00872328
3881.30004883,3.29725,2.282,-0.426829,2.90514e-08
3916.30004883,3.492,2.21324,-0.5855,1.54643e-11
4059.10009766,3.25351,2.28547,-0.368314,0.322666
3856.5,3.2495,2.27842,-0.359638,0.000802285
3886.80004883,3.41542,2.23756,-0.533203,0.214846
4100.10009766,3.39382,2.26538,-0.526008,0.000153948
3924.0,3.44757,2.25246,-0.569187,0.00708094
4081.10009766,3.27807,2.27899,-0.400716,1.65289e-05
3893.69995117,3.35573,2.25164,-0.481262,0.00167558
4015.19995117,3.23921,2.30584,-0.352576,3.53727e-05
3864.30004883,3.22792,2.27598,-0.324019,2.17868e-05
3901.5,3.38226,2.27597,-0.519111,0.0783141
4023.40014648,3.23371,2.31576,-0.345994,0.00150357
3866.30004883,3.3395,2.24787,-0.461862,0.00123899
4100.39990234,3.30221,2.27275,-0.429423,3.08162e-05
3851.5,3.19263,2.27716,-0.257083,0.377172
3913.0,3.40585,2.24729,-0.529149,0.0308474
3919.30004883,3.4281,2.25708,-0.554207,0.0346662
3980.69995117,3.19656,2.32653,-0.279197,2.81087e-06
3866.10009766,3.25489,2.26095,-0.360237,0.0943924
4034.60009766,3.29304,2.29927,-0.42733,0.0106191
3897.10009766,3.34432,2.26215,-0.473817,0.0250263
4033.90014648,3.2417,2.31349,-0.35838,0.0289784
3880.10009766,3.31234,2.27808,-0.44388,0.0011892
4118.10009766,3.45794,2.22064,-0.561703,1.62962e-09
4103.10009766,3.30109,2.24945,-0.417517,0.000116925
3863.80004883,3.19298,2.22573,-0.249543,0.0107235
3882.5,3.30221,2.2166,-0.409425,4.34153e-08
3904.5,3.43563,2.21061,-0.537624,5.43168e-09
4088.80004883,3.29616,2.24248,-0.409058,3.79713e-10
4068.80004883,3.27186,2.19928,-0.36618,0.962277
3879.90014648,3.34018,2.23205,-0.455581,0.0612922
3842.19995117,3.19192,2.2176,-0.244874,0.000282217
3873.0,3.2474,2.23769,-0.344262,0.000141082
3856.80004883,3.20906,2.23024,-0.281266,0.0146173
3898.30004883,3.39686,2.1804,-0.492596,0.00196714
4082.40014648,3.24327,2.21387,-0.331804,0.000231349
3865.30004883,3.29373,2.18653,-0.38844,0.0003969
4118.39990234,3.47204,2.20282,-0.564137,1.5008e-05
3905.90014648,3.46085,2.19002,-0.550494,0.0138331
4094.90014648,3.27598,2.23084,-0.381438,0.0358318
4006.60009766,3.23325,2.24114,-0.323819,4.29895e-13
3868.60009766,3.25635,2.24386,-0.358182,9.23569e-10
3859.60009766,3.27876,2.23842,-0.386775,0.0828097
3905.80004883,3.45087,2.19208,-0.543332,0.335086
3874.0,3.28041,2.21349,-0.382083,0.00697874
3895.60009766,3.41967,2.1607,-0.503891,0.00208202
4070.30004883,3.35856,2.18839,-0.459709,2.43952e-05
3937.90014648,3.19815,2.21613,-0.256812,0.00543739
3866.69995117,3.2783,2.20589,-0.376873,0.0787704
3894.0,3.32148,2.18063,-0.417833,0.00358462
3840.0,3.24239,2.25573,-0.340079,0.0164607
3854.5,3.24579,2.24645,-0.343649,0.204413
4065.19995117,3.34179,2.21564,-0.452517,0.149744
4064.30004883,3.28277,2.21295,-0.384858,0.0387112
3894.90014648,3.48917,2.19923,-0.575903,2.54107e-10
4092.40014648,3.26913,2.20796,-0.365747,0.0209866
3848.90014648,3.20589,2.24793,-0.27907,0.00569745
3854.80004883,3.2889,2.24424,-0.400643,0.000440406
3855.69995117,3.23246,2.2,-0.310424,0.000977138
3853.10009766,3.19886,2.2669,-0.267566,0.0553604
4084.30004883,3.37702,2.22359,-0.489791,0.00977247
3858.19995117,3.23568,2.20743,-0.31821,0.00370434
4079.19995117,3.34567,2.17558,-0.441327,0.020147
4105.30029297,3.2622,2.22587,-0.362024,0.0111484
3917.10009766,3.49834,2.17499,-0.572944,0.0202976
4073.40014648,3.44102,2.17147,-0.526758,0.0224508
3863.30004883,3.2622,2.21768,-0.359668,0.00521244
4081.90014648,3.27945,2.18961,-0.372101,0.0351475
3874.60009766,3.32538,2.21136,-0.433767,0.0452326
4076.69995117,3.30541,2.19192,-0.404413,2.79205e-07
3868.60009766,3.23246,2.25825,-0.325248,0.0641187
3879.69995117,3.34292,2.17615,-0.438742,0.0219038
3847.10009766,3.19975,2.25804,-0.268779,0.000689756
3865.60009766,3.25161,2.23667,-0.35005,0.30992
3880.0,3.31628,2.18172,-0.412544,0.000162441
3898.60009766,3.41652,2.21477,-0.522798,0.000207794
4084.10009766,3.43755,2.17968,-0.527436,0.000110652
3932.0,3.18821,2.23532,-0.242143,6.67776e-06
4085.40014648,3.32148,2.18063,-0.417833,0.0440734
4112.60009766,3.49613,2.19779,-0.58056,0.00179086
4066.10009766,3.3908,2.20482,-0.496521,0.234148
3871.60009766,3.26579,2.24989,-0.372159,0.001733
3967.5,3.20538,2.20616,-0.266894,1.34329e-05
3864.19995117,3.26665,2.22483,-0.367695,8.2691e-08
3855.19995117,3.23107,2.22497,-0.316614,2.4445e-06
4061.0,3.40343,2.20986,-0.50966,0.387328
4008.19995117,3.22532,2.23469,-0.309916,0.00114044
3933.69995117,3.49157,2.16158,-0.561912,1.01811e-12
