tof,distance,polar,azimuthal,weight
3971.40014648,3.20876,2.33153,-0.304181,4.66935e-05
3902.19995117,3.42854,2.26454,-0.557954,0.0117912
3878.60009766,3.30244,2.26478,-0.426344,0.00185426
3932.69995117,3.50206,2.21824,-0.596249,0.00103768
3900.69995117,3.43886,2.26962,-0.569327,0.000633994
3864.30004883,3.19041,2.28603,-0.255908,0.00756511
3901.80004883,3.46193,2.26403,-0.586731,0.00850541
4082.19995117,3.24123,2.30528,-0.355643,0.0103567
3902.80004883,3.41857,2.25937,-0.546611,1.04608e-06
3880.40014648,3.3334,2.27269,-0.466191,0.00952971
3891.90014648,3.38524,2.27523,-0.521756,0.00942183
4070.30004883,3.31751,2.26885,-0.446294,0.000751949
3915.60009766,3.43109,2.24139,-0.549344,0.0353041
3900.19995117,3.3919,2.28131,-0.530695,6.1789e-05
4092.5,3.44102,2.23172,-0.553139,0.00569708
4075.0,3.241,2.29705,-0.352946,0.00341918
3871.90014648,3.28582,2.30123,-0.418563,0.00118141
3864.0,3.28179,2.2542,-0.394929,0.0302333
4112.70019531,3.4812,2.24465,-0.593527,0.000287224
3864.90014648,3.28345,2.30188,-0.415625,2.68009e-08
3889.69995117,3.32872,2.28975,-0.467321,9.78808e-05
3891.0,3.36761,2.24118,-0.48853,0.00833461
4128.0,3.51312,2.24468,-0.618716,6.33731e-05
4074.30004883,3.45065,2.23691,-0.564169,0.00593291
4092.80004883,3.26913,2.27329,-0.386179,0.00379829
4064.60009766,3.39057,2.25852,-0.519817,0.00626072
3982.40014648,3.21861,2.32009,-0.320889,0.00184278
3883.0,3.2913,2.30792,-0.427587,0.000132887
3895.80004883,3.39493,2.22736,-0.508485,0.0205669
4087.90014648,3.44735,2.24506,-0.56543,0.000813374
4092.40014648,3.4642,2.24857,-0.581454,3.99122e-05
3874.69995117,3.31492,2.27742,-0.446696,2.05174e-05
3854.60009766,3.30358,2.30455,-0.442164,0.0037462
3850.60009766,3.28041,2.27838,-0.403619,4.34121e-11
3934.80004883,3.18821,2.30339,-0.256709,7.97911e-07
3843.19995117,3.25782,2.28433,-0.374268,0.0022222
4075.5,3.41586,2.23003,-0.52967,0.00103208
3968.69995117,3.19905,2.30876,-0.28121,0.000972438
3902.30004883,3.45527,2.26564,-0.581799,0.000689423
4075.5,3.38159,2.25306,-0.508467,0.000246685
4050.80004883,3.37409,2.23212,-0.490435,0.0173409
3912.10009766,3.43109,2.24886,-0.553011,1.37721e-11
3890.69995117,3.37885,2.26908,-0.512875,0.0289118
3989.30004883,3.22602,2.31796,-0.333496,0.0513557
3884.10009766,3.44757,2.23024,-0.558048,0.00487881
3905.69995117,3.50956,2.24549,-0.61638,0.0200572
3880.19995117,3.29862,2.30591,-0.436357,0.0151738
3897.60009766,3.40718,2.27746,-0.543776,0.0095717
3895.0,3.33207,2.24198,-0.450566,1.57162e-09
3897.40014648,3.39493,2.28055,-0.533328,0.00660518
3866.19995117,3.35268,2.26784,-0.485311,0.00854904
3854.69995117,3.21974,2.29461,-0.316619,0.0155201
3863.90014648,3.22414,2.3185,-0.330355,0.00966984
4033.10009766,3.21974,2.29461,-0.316619,0.330539
3870.30004883,3.22344,2.2936,-0.322799,0.00267361
3894.60009766,3.40961,2.26917,-0.542633,0.0245511
3887.69995117,3.3889,2.22873,-0.503364,5.62412e-07
4093.10009766,3.4642,2.24857,-0.581454,0.00717065
3964.5,3.20805,2.28126,-0.29031,0.00976423
3881.10009766,3.40036,2.27145,-0.534864,1.25792e-06
3925.69995117,3.51312,2.20875,-0.599427,0.0108272
3935.60009766,3.50206,2.2399,-0.60776,1.48629e-09
4060.90014648,3.34292,2.2394,-0.461356,1.10587e-08
3872.19995117,3.28651,2.25303,-0.400617,3.35167e-11
3908.80004883,3.43886,2.26962,-0.569327,0.00514102
3954.69995117,3.20067,2.29989,-0.282191,0.000415926
4096.5,3.47139,2.25432,-0.590165,0.00157187
4065.10009766,3.30358,2.24884,-0.42031,0.000641048
3876.5,3.31047,2.25494,-0.431687,0.00939495
3853.90014648,3.21861,2.32009,-0.320889,0.280233
4097.70019531,3.49855,2.219,-0.593917,0.0229572
3958.19995117,3.20397,2.29897,-0.288505,0.00174576
3851.69995117,3.20538,2.27377,-0.281953,0.0176128
3907.19995117,3.4408,2.23916,-0.556791,0.641343
3931.5,3.50602,2.2463,-0.614036,5.18068e-12
3874.80004883,3.2451,2.28773,-0.356323,8.88855e-06
3951.10009766,3.2093,2.3143,-0.302596,0.00149391
4081.10009766,3.33071,2.27338,-0.463429,0.00367293
4087.10009766,3.27483,2.25594,-0.386346,0.00401626
3871.19995117,3.30541,2.29594,-0.441789,0.00134471
4079.60009766,3.41967,2.27435,-0.554094,0.000793141
4095.30004883,3.29016,2.29193,-0.421288,5.69123e-08
3916.10009766,3.51312,2.20875,-0.599427,9.03006e-11
4075.5,3.35403,2.29107,-0.495731,0.0034433
3947.80004883,3.195,2.32699,-0.275946,0.00329798
4106.80029297,3.49484,2.23425,-0.59918,0.00113065
4079.60009766,3.33611,2.27201,-0.468946,0.00186793
3876.19995117,3.25277,2.26149,-0.357303,0.00754751
3836.40014648,3.19345,2.28521,-0.262212,0.0144276
3897.19995117,3.42601,2.27278,-0.559204,0.064851
4058.40014648,3.40343,2.23286,-0.519562,4.39983e-06
3958.80004883,3.21997,2.28629,-0.314214,0.00188068
4071.80004883,3.29304,2.25927,-0.412034,7.15563e-05
4076.69995117,3.22114,2.26963,-0.309509,0.00414577
4069.40014648,3.37702,2.28511,-0.517411,2.52787e-11
3970.10009766,3.21791,2.30344,-0.31594,2.38885e-07
3868.0,3.20091,2.29147,-0.280018,0.0176156
3928.90014648,3.51604,2.22237,-0.609324,0.00192705
3905.90014648,3.40961,2.23145,-0.524631,0.000108228
3859.19995117,3.22862,2.32569,-0.339267,0.000711697
4064.60009766,3.26579,2.2582,-0.374808,4.13918e-09
3946.30004883,3.19656,2.32653,-0.279197,0.0920697
3864.30004883,3.24443,2.32111,-0.364255,0.00449516
4073.30004883,3.45794,2.25749,-0.580397,0.0336451
4064.60009766,3.29725,2.282,-0.426829,0.000135311
3872.60009766,3.34988,2.26854,-0.482603,0.00543648
4069.69995117,3.47755,2.23084,-0.583513,0.00447413
3835.90014648,3.28514,2.28518,-0.412415,0.0211598
4080.0,3.46398,2.24123,-0.577656,4.37674e-06
3960.5,3.20255,2.31624,-0.289842,0.00101604
4074.10009766,3.25588,2.30122,-0.376911,0.00100387
3918.10009766,3.48098,2.23008,-0.585897,3.14371e-08
3899.40014648,3.48442,2.23659,-0.592074,0.0401975
4078.69995117,3.32297,2.28328,-0.458377,2.97336e-11
3897.19995117,3.41542,2.23756,-0.533203,0.0102986
4093.10009766,3.27713,2.31185,-0.409837,0.00483167
4089.69995117,3.29235,2.28328,-0.421086,3.71004e-05
3882.69995117,3.30861,2.24762,-0.425874,0.000527196
3918.10009766,3.51626,2.23671,-0.617095,0.0492441
4080.69995117,3.27713,2.25536,-0.389213,8.32715e-07
4078.30004883,3.44102,2.23172,-0.553139,0.00250121
3908.80004883,3.37591,2.24681,-0.499782,0.00493452
3865.5,3.26734,2.26576,-0.38046,2.82198e-09
3866.80004883,3.23898,2.28937,-0.347259,0.0020905
4071.19995117,3.41542,2.26013,-0.544063,0.0017152
4065.69995117,3.35123,2.23744,-0.469373,0.000212574
3889.40014648,3.35834,2.2587,-0.487296,0.00114179
3912.10009766,3.50185,2.22547,-0.600043,0.00129765
3858.90014648,3.27368,2.29636,-0.400785,0.0530699
4070.30004883,3.3241,2.24388,-0.442399,6.96732e-05
3854.60009766,3.20255,2.31624,-0.289842,2.65057e-05
3848.5,3.22913,2.29204,-0.33202,0.00908866
4094.90014648,3.47885,2.26,-0.598921,0.023528
3873.5,3.25851,2.30876,-0.382808,0.0168492
3966.69995117,3.20538,2.33253,-0.297715,0.000922305
4087.69995117,3.26665,2.2901,-0.38897,0.00102327
4065.10009766,3.39382,2.24258,-0.515365,0.00271125
3910.40014648,3.48788,2.22854,-0.590642,0.0605381
4098.30029297,3.49834,2.23347,-0.601534,0.0213284
3907.19995117,3.47479,2.25352,-0.592588,4.90204e-06
4086.90014648,3.28179,2.2542,-0.394929,1.63787e-05
3883.60009766,3.31001,2.26288,-0.434769,0.000405132
4083.90014648,3.24123,2.2806,-0.347667,0.000855129
4088.60009766,3.45859,2.26484,-0.584269,4.08524e-08
3868.40014648,3.24717,2.28717,-0.359331,0.00452323
3879.10009766,3.25138,2.29422,-0.368078,4.83022e-14
4084.40014648,3.23898,2.29761,-0.349898,0.00663923
4066.80004883,3.37118,2.28661,-0.51204,0.0186931
3873.10009766,3.21974,2.29461,-0.316619,2.30701e-10
3880.30004883,3.35055,2.28406,-0.489479,8.59236e-18
4071.19995117,3.40343,2.27069,-0.537462,0.0138151
4078.19995117,3.33611,2.27201,-0.468946,2.14151e-09
3877.60009766,3.3919,2.28131,-0.530695,0.00650683
3922.5,3.50892,2.22392,-0.604698,0.00039465
4068.40014648,3.3919,2.28131,-0.530695,0.00491076
4078.0,3.24304,2.29649,-0.355986,0.00126164
3871.69995117,3.25782,2.29248,-0.377074,0.00131968
3881.30004883,3.36473,2.24186,-0.485896,0.251564
4077.5,3.3501,2.2763,-0.486019,0.0031601
3986.80004883,3.23967,2.31406,-0.355294,7.84825e-06
4052.19995117,3.27345,2.28828,-0.397816,0.00749476
3852.90014648,3.22344,2.2936,-0.322799,0.00704928
3902.10009766,3.3793,2.23844,-0.498992,7.70288e-05
3894.40014648,3.4292,2.21968,-0.536129,0.0835669
3850.10009766,3.20091,2.31671,-0.286638,0.015182
4078.0,3.41586,2.23003,-0.52967,4.49095e-10
3904.90014648,3.46063,2.23464,-0.57148,0.0113044
4067.19995117,3.31774,2.26095,-0.443128,0.00637889
3841.10009766,3.23246,2.26669,-0.327617,0.0100359
4093.60009766,3.47414,2.23892,-0.5849,0.0114042
3912.0,3.49963,2.2045,-0.586467,0.0443396
4088.10009766,3.45859,2.26484,-0.584269,0.00285255
3881.69995117,3.31257,2.28599,-0.447103,0.000576463
3898.90014648,3.36406,2.26501,-0.496068,6.82182e-05
3847.0,3.20589,2.29011,-0.289415,0.0649729
4074.10009766,3.31001,2.28667,-0.444266,0.00267956
3841.40014648,3.24123,2.30528,-0.355643,0.0229062
3907.40014648,3.40585,2.25484,-0.532739,0.000209865
3868.69995117,3.26665,2.2901,-0.38897,0.0793174
3914.5,3.47544,2.26081,-0.596499,2.83408e-10
3876.19995117,3.34018,2.29471,-0.481917,0.0340828
4114.0,3.51376,2.25184,-0.622704,0.0171487
3881.19995117,3.33475,2.29615,-0.476335,0.0349562
3863.10009766,3.30541,2.25619,-0.426107,0.0279361
3981.40014648,3.21997,2.28629,-0.314214,0.0453566
3875.80004883,3.29995,2.26541,-0.423521,9.55472e-05
4058.5,3.30979,2.27874,-0.441057,0.0331943
4094.69995117,3.24239,2.3217,-0.361157,0.0119616
3972.0,3.20302,2.32463,-0.292139,0.00143398
3898.0,3.4575,2.22802,-0.565356,0.000601182
3908.10009766,3.42283,2.22109,-0.531168,2.70605e-07
4060.19995117,3.3029,2.25681,-0.423307,9.00654e-08
4077.0,3.38479,2.26761,-0.518152,8.19121e-05
3894.69995117,3.40102,2.27901,-0.538568,0.0517897
4058.30004883,3.36428,2.24958,-0.489244,5.55392e-08
3879.5,3.28299,2.29385,-0.412546,0.0421057
4065.19995117,3.32674,2.29829,-0.4679,5.39845e-05
4083.0,3.46398,2.23388,-0.573902,0.0300354
3868.5,3.2689,2.2814,-0.389032,0.000544374
4077.10009766,3.33363,2.25702,-0.459648,0.00131745
3877.19995117,3.26358,2.25876,-0.371906,0.00559363
4099.5,3.4812,2.24465,-0.593527,0.00225485
3965.30004883,3.20735,2.30641,-0.297088,0.00400606
3885.90014648,3.36694,2.2566,-0.495292,0.109794
4060.5,3.39493,2.22736,-0.508485,0.0133548
3883.90014648,3.31887,2.3004,-0.459394,2.42604e-07
4044.40014648,3.31887,2.24514,-0.436919,0.00191526
3843.69995117,3.20208,2.27465,-0.275768,3.44238e-08
4058.0,3.38524,2.27523,-0.521756,0.0327752
4052.10009766,3.25851,2.30876,-0.382808,0.10656
3833.19995117,3.19886,2.2755,-0.269561,0.0238875
3950.60009766,3.19429,2.31012,-0.271612,0.000237507
3887.19995117,3.31887,2.24514,-0.436919,0.00148949
3858.90014648,3.23522,2.30695,-0.346423,0.0164623
4063.80004883,3.31371,2.24639,-0.431411,0.00846266
4076.30004883,3.29479,2.27465,-0.420887,9.78112e-07
3948.10009766,3.20538,2.27377,-0.281953,2.20052e-12
3869.30004883,3.21255,2.30495,-0.306542,7.16765e-08
4054.90014648,3.34709,2.26146,-0.476528,0.00983712
3909.0,3.46735,2.23312,-0.576316,0.0267085
4074.60009766,3.43497,2.26299,-0.562997,0.0292312
3962.40014648,3.2115,2.28034,-0.296492,0.0025926
3950.5,3.19727,2.27592,-0.266449,2.20851e-05
3889.30004883,3.31115,2.247,-0.428646,0.000500688
4071.30004883,3.34844,2.29253,-0.49023,3.7766e-10
3854.0,3.20805,2.28126,-0.29031,0.00373695
3861.5,3.23371,2.27446,-0.333085,0.0331676
3858.80004883,3.23898,2.29761,-0.349898,0.00643705
3856.5,3.19111,2.3368,-0.268304,0.00164417
3892.30004883,3.34179,2.25502,-0.467809,0.000225411
3861.40014648,3.28753,2.28455,-0.415312,0.141312
4097.70019531,3.26138,2.25931,-0.368999,0.000250281
3835.5,3.20977,2.2808,-0.293404,4.53611e-06
3897.5,3.34777,2.28478,-0.486737,1.60112e-05
4069.19995117,3.37298,2.2475,-0.497159,0.00011128
4070.40014648,3.23246,2.26669,-0.327617,0.10455
3892.40014648,3.35123,2.2918,-0.492985,1.32575e-09
3892.40014648,3.40895,2.2541,-0.5353,0.0860335
3900.30004883,3.3919,2.22804,-0.505928,0.00751277
3870.10009766,3.24717,2.29537,-0.362046,0.0511299
4067.10009766,3.32148,2.2997,-0.462237,8.9058e-07
4103.39990234,3.48572,2.25838,-0.603741,0.0154658
4060.40014648,3.30979,2.27874,-0.441057,0.0200628
3868.60009766,3.2313,2.28324,-0.332557,9.49521e-09
4063.80004883,3.31371,2.3018,-0.453682,0.0668574
3849.5,3.22181,2.31073,-0.324671,0.132085
4069.19995117,3.32939,2.24261,-0.447851,8.87023e-08
4053.40014648,3.33905,2.27913,-0.475056,4.41443e-12
3882.10009766,3.31001,2.28667,-0.444266,0.000449539
3860.80004883,3.22862,2.32569,-0.339267,2.61719e-05
3859.19995117,3.27117,2.28889,-0.394875,0.026734
4081.80004883,3.33363,2.28052,-0.469528,0.000415245
4045.69995117,3.25805,2.27617,-0.371502,0.0484119
3874.90014648,3.29972,2.27338,-0.426585,0.240022
3848.60009766,3.21634,2.31229,-0.315249,0.322779
3914.60009766,3.51733,2.20081,-0.597985,0.00215124
3882.19995117,3.33611,2.27201,-0.468946,0.00826069
3899.69995117,3.51269,2.21595,-0.6032,0.00578766
4068.19995117,3.22181,2.28579,-0.317287,0.0115811
3954.69995117,3.19415,2.33589,-0.274883,3.43446e-07
3878.30004883,3.43175,2.26376,-0.56048,0.00992544
4082.5,3.39426,2.27297,-0.529645,5.80414e-05
4044.90014648,3.35685,2.29033,-0.49847,0.000257756
4086.90014648,3.28993,2.28392,-0.418203,0.00193132
3846.69995117,3.20565,2.2985,-0.291653,0.0227545
4089.19995117,3.23498,2.29871,-0.343784,5.97298e-11
3908.0,3.44538,2.26803,-0.57434,0.0206774
3879.40014648,3.27807,2.27899,-0.400716,0.000156097
3890.90014648,3.43755,2.2399,-0.554316,2.26231e-14
3874.90014648,3.31751,2.26885,-0.446294,0.0177676
3877.30004883,3.37885,2.24611,-0.502398,1.01851e-18
3874.69995117,3.27345,2.28828,-0.397816,0.00129871
4091.40014648,3.2714,2.29698,-0.397827,0.00438649
3865.40014648,3.21278,2.3133,-0.308935,0.000104111
4078.0,3.25351,2.28547,-0.368314,0.0189854
3871.40014648,3.2474,2.30356,-0.3648,4.2724e-05
4053.5,3.30041,2.25743,-0.420499,0.162672
3945.19995117,3.19111,2.3368,-0.268304,0.00348111
3913.10009766,3.50249,2.24711,-0.611684,0.136777
4097.20019531,3.49135,2.23503,-0.596819,0.0105235
4073.30004883,3.28537,2.26911,-0.406435,0.000495932
3866.40014648,3.30109,2.24945,-0.417517,0.0200429
4062.0,3.33678,2.24853,-0.459155,0.00120763
3867.5,3.24996,2.31116,-0.370652,0.00301579
4091.90014648,3.49135,2.22778,-0.593004,0.0277347
4081.60009766,3.46529,2.26323,-0.589185,0.00209347
3867.60009766,3.26289,2.26689,-0.374631,0.0389391
4049.40014648,3.3555,2.26714,-0.488012,0.185155
3920.5,3.45196,2.21469,-0.553263,0.00309003
3867.30004883,3.21047,2.27243,-0.29119,0.0041534
4075.19995117,3.30495,2.288,-0.438567,0.00124459
4078.30004883,3.29016,2.29193,-0.421288,0.00347478
4077.10009766,3.27876,2.26285,-0.394915,0.00599875
4088.19995117,3.43777,2.25478,-0.561732,0.00018539
3906.5,3.44757,2.23024,-0.558048,0.0040366
3910.69995117,3.49855,2.219,-0.593917,0.0381963
3847.5,3.20046,2.27508,-0.272667,0.0281295
3901.69995117,3.45196,2.21469,-0.553263,0.0790393
4045.69995117,3.23371,2.31576,-0.345994,0.128931
3831.19995117,3.26138,2.25931,-0.368999,0.774856
3859.0,3.20255,2.31624,-0.289842,1.53773e-05
4053.60009766,3.38756,2.25925,-0.517209,0.0277895
4095.60009766,3.47414,2.2316,-0.581121,0.00437495
3865.10009766,3.28775,2.29257,-0.418381,0.0125037
3855.30004883,3.2542,2.26913,-0.362891,0.0718338
4070.60009766,3.41542,2.26013,-0.544063,0.000145973
4092.60009766,3.47544,2.26081,-0.596499,0.0030867
3874.30004883,3.25351,2.29364,-0.371084,0.0257268
3878.80004883,3.31492,2.26951,-0.443501,0.0038884
3954.0,3.19975,2.32559,-0.28568,8.44938e-16
4057.80004883,3.34018,2.29471,-0.481917,1.27601
4079.10009766,3.241,2.28883,-0.350287,0.000427253
3856.10009766,3.25588,2.27674,-0.368546,0.000445208
4099.80029297,3.47777,2.22353,-0.57977,0.000211409
4116.80029297,3.51312,2.24468,-0.618716,0.00300558
3855.80004883,3.20565,2.2985,-0.291653,0.000661423
4116.70019531,3.51021,2.25266,-0.620361,0.000176486
3896.40014648,3.37568,2.26215,-0.5067,0.00282677
4077.30004883,3.46398,2.23388,-0.573902,0.00143327
3862.40014648,3.18994,2.31989,-0.264044,0.00045236
3842.69995117,3.21047,2.27243,-0.29119,4.38589e-05
4101.30029297,3.50538,2.22469,-0.602374,0.0248341
3843.0,3.2651,2.26633,-0.377549,0.0864107
3896.5,3.35968,2.23547,-0.477325,0.00105286
3959.69995117,3.19609,2.3181,-0.27699,0.00701954
3843.40014648,3.20046,2.334,-0.287967,3.67178e-09
3862.30004883,3.27028,2.31377,-0.400857,0.126622
3935.40014648,3.19111,2.27757,-0.25395,0.0002699
3888.30004883,3.49855,2.219,-0.593917,0.000322478
4038.10009766,3.24533,2.30414,-0.361755,0.083512
3893.60009766,3.42601,2.22038,-0.533652,8.45241e-09
3864.40014648,3.26441,2.2907,-0.386007,0.00440888
3892.80004883,3.3793,2.23844,-0.498992,0.00420993
3852.30004883,3.19905,2.30034,-0.279026,0.0517551
3850.40014648,3.19886,2.33448,-0.284705,0.000674803
4074.80004883,3.26734,2.26576,-0.38046,1.68681e-11
4094.0,3.24649,2.26309,-0.348463,0.00188148
3887.80004883,3.35856,2.27416,-0.494158,0.000194607
4069.19995117,3.28753,2.28455,-0.415312,0.0085471
3862.19995117,3.19345,2.32745,-0.272689,0.00527301
3946.80004883,3.19975,2.32559,-0.28568,8.02456e-10
3885.90014648,3.44146,2.22428,-0.54953,0.0816212
4082.60009766,3.23441,2.32401,-0.348691,0.00020281
3882.69995117,3.32034,2.28396,-0.455571,0.0255585
4081.40014648,3.3908,2.26613,-0.523398,0.00357074
3887.19995117,3.39382,2.24258,-0.515365,0.00102956
4069.80004883,3.27414,2.30443,-0.403797,3.4327e-08
3857.60009766,3.18962,2.27797,-0.250813,0.00165917
3864.10009766,3.24927,2.28661,-0.362332,0.192455
3863.40014648,3.27483,2.3125,-0.406851,0.0184
3884.40014648,3.30725,2.2794,-0.438227,0.00759151
3893.19995117,3.3793,2.27672,-0.516457,6.67856e-09
3963.0,3.20421,2.31576,-0.293039,3.87697e-12
3847.60009766,3.24787,2.31175,-0.367594,0.00788664
3935.30004883,3.20735,2.30641,-0.297088,0.000475493
3954.60009766,3.20046,2.27508,-0.272667,0.00974185
4109.80029297,3.49898,2.24791,-0.609324,0.000245611
4084.40014648,3.24856,2.26256,-0.351416,5.88757e-07
3933.5,3.19345,2.28521,-0.262212,0.00500245
3880.69995117,3.41967,2.22179,-0.528677,0.200745
3864.69995117,3.28414,2.3099,-0.418747,0.12363
4078.80004883,3.43886,2.26962,-0.569327,0.00143635
3964.30004883,3.20977,2.2808,-0.293404,0.00620933
4069.5,3.38226,2.27597,-0.519111,0.00412159
3865.30004883,3.24717,2.28717,-0.359331,0.0268429
3898.60009766,3.35618,2.24389,-0.477951,4.81267e-17
3855.19995117,3.22532,2.30138,-0.32838,9.43778e-10
3886.0,3.36186,2.24254,-0.483255,0.220539
4073.90014648,3.39124,2.23567,-0.509336,0.0111208
3891.69995117,3.37885,2.26908,-0.512875,0.0701525
3865.19995117,3.32012,2.26819,-0.44908,0.0167551
3857.10009766,3.25704,2.31751,-0.382691,6.78634e-08
4075.30004883,3.25588,2.30122,-0.376911,1.9652e-11
4049.40014648,3.36406,2.2573,-0.492634,4.23037e-07
3903.69995117,3.39382,2.26538,-0.526008,0.0147451
3894.80004883,3.40343,2.27069,-0.537462,0.0024219
4094.69995117,3.2689,2.2895,-0.391926,0.00372355
3921.19995117,3.46063,2.23464,-0.57148,1.2849e-09
4100.39990234,3.47885,2.26,-0.598921,0.00120346
4115.70019531,3.51312,2.20875,-0.599427,0.00200722
3913.80004883,3.48853,2.21399,-0.583153,0.0299053
4100.20019531,3.4642,2.24857,-0.581454,4.99889e-05
3854.40014648,3.21047,2.27243,-0.29119,0.0946016
3863.60009766,3.27644,2.3038,-0.406765,1.29467
3868.30004883,3.24304,2.29649,-0.355986,3.96259e-08
3946.19995117,3.22158,2.29411,-0.319712,0.0417037
3887.60009766,3.37298,2.27054,-0.507567,0.00147853
4058.60009766,3.36828,2.23347,-0.485213,0.0219081
4025.5,3.24996,2.31116,-0.370652,0.029225
3928.60009766,3.51626,2.21519,-0.605503,2.78591e-05
3885.5,3.31492,2.27742,-0.446696,6.46551e-05
3886.30004883,3.42601,2.22038,-0.533652,0.00322609
3910.40014648,3.46063,2.23464,-0.57148,0.0210855
3862.30004883,3.19145,2.31945,-0.267289,0.000750281
4086.90014648,3.42535,2.22789,-0.537173,0.0012819
3845.10009766,3.27028,2.25707,-0.38059,0.00755117
4076.40014648,3.37863,2.26143,-0.509339,6.57762e-07
4076.5,3.28277,2.28581,-0.40951,0.0110952
3861.80004883,3.2108,2.30544,-0.303397,0.000330475
3963.40014648,3.20397,2.30737,-0.290755,0.0110028
4095.10009766,3.46085,2.24935,-0.579016,0.00810612
3873.80004883,3.24649,2.32052,-0.367346,0.0132255
4075.90014648,3.22602,2.31796,-0.333496,0.0125233
4057.80004883,3.34732,2.27701,-0.48329,3.3351e-09
3856.90014648,3.20397,2.29897,-0.288505,1.86476e-10
3854.69995117,3.21325,2.32165,-0.311364,0.0344309
3864.19995117,3.46398,2.24123,-0.577656,0.00267195
4080.0,3.43175,2.26376,-0.56048,0.000726334
3896.90014648,3.43175,2.26376,-0.56048,0.00130065
4080.60009766,3.28345,2.26167,-0.40065,6.72016e-05
3858.90014648,3.26243,2.29942,-0.385918,3.98346e-10
4006.69995117,3.21815,2.31177,-0.318396,0.00510701
4075.80004883,3.27713,2.31185,-0.409837,0.0332915
3893.90014648,3.37342,2.23982,-0.493776,5.98001e-07
3921.19995117,3.45396,2.23615,-0.566614,0.000375785
4113.80029297,3.50892,2.22392,-0.604698,4.74745e-05
4080.40014648,3.30793,2.25557,-0.428901,5.41813e-05
4082.30004883,3.30358,2.24884,-0.42031,0.000444818
3872.0,3.25782,2.28433,-0.374268,0.0548748
3874.19995117,3.29748,2.26603,-0.420692,0.00213319
4083.10009766,3.29479,2.27465,-0.420887,0.000993474
3840.30004883,3.19345,2.28521,-0.262212,0.000662417
4091.90014648,3.4513,2.2221,-0.556856,2.00543e-05
4105.0,3.25805,2.30062,-0.37992,0.00112618
3894.19995117,3.38524,2.27523,-0.521756,0.000307916
4070.19995117,3.23967,2.2729,-0.342094,0.0302408
